ticker,asset_class,currency,factor,factor_label,direction,magnitude,sensitivity_level,raw_value,value_basis,sign_positive_meaning,sign_negative_meaning,structural_tags,evidence_metrics
068270.KS,kr_stock,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.536434,medium,0.536434,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.536434
068270.KS,kr_stock,KRW,stress_response,Stress-period average return,negative,0.002157,medium,-0.002157,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=-0.002157
069500.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.044963,low,-0.044963,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,beta_sp500_1y_krw=-0.044963
069500.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.011866,low,0.011866,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy,downside_beta_sp500_1y_krw=0.011866
069500.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,positive,0.103334,low,0.103334,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_sp500_60d_krw=0.103334
069500.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.998237,high,0.998237,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=0.998237
069500.KS,kr_etf,KRW,stress_response,Stress-period average return,negative,0.006734,high,-0.006734,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=-0.006734
105560.KS,kr_stock,KRW,market_beta_sp500,S&P500 beta,neutral,0.063593,low,-0.063593,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=-0.063593
105560.KS,kr_stock,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.091382,low,-0.091382,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=-0.091382
105560.KS,kr_stock,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.088319,low,-0.088319,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=-0.088319
105560.KS,kr_stock,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.48027,medium,0.48027,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.48027
105560.KS,kr_stock,KRW,stress_response,Stress-period average return,negative,0.00462,high,-0.00462,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,credit_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=-0.00462
114800.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.046315,low,0.046315,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,beta_sp500_1y_krw=0.046315
114800.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.011649,low,-0.011649,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,downside_beta_sp500_1y_krw=-0.011649
114800.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.095426,low,-0.095426,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,corr_sp500_60d_krw=-0.095426
114800.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.997793,high,-0.997793,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,corr_kospi200_60d_krw=-0.997793
114800.KS,kr_etf,KRW,stress_response,Stress-period average return,positive,0.00689,high,0.00689,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|korea_equity_proxy|korea_financial_proxy|rate_proxy|semiconductor_proxy,avg_stress_ret_krw=0.00689
132030.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,negative,0.105359,low,-0.105359,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,beta_sp500_1y_krw=-0.105359
132030.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,negative,0.160272,low,-0.160272,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,downside_beta_sp500_1y_krw=-0.160272
132030.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.001448,low,0.001448,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,corr_sp500_60d_krw=0.001448
132030.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.618062,high,0.618062,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=0.618062
132030.KS,kr_etf,KRW,stress_response,Stress-period average return,neutral,0.000256,low,-0.000256,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,geopolitical_proxy|inflation_proxy|korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=-0.000256
153130.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,neutral,0.000698,low,-0.000698,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=-0.000698
153130.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.00225,low,-0.00225,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=-0.00225
153130.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,positive,0.29326,low,0.29326,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=0.29326
153130.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.14908,low,0.14908,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.14908
153130.KS,kr_etf,KRW,stress_response,Stress-period average return,neutral,0.000108,low,0.000108,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=0.000108
207940.KS,kr_stock,KRW,market_beta_sp500,S&P500 beta,neutral,0.08252,low,-0.08252,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,beta_sp500_1y_krw=-0.08252
207940.KS,kr_stock,KRW,downside_beta_sp500,S&P500 downside beta,negative,0.243881,low,-0.243881,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy|rate_proxy,downside_beta_sp500_1y_krw=-0.243881
207940.KS,kr_stock,KRW,corr_sp500_60d,S&P500 60d correlation,neutral,0.062353,low,-0.062353,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_sp500_60d_krw=-0.062353
207940.KS,kr_stock,KRW,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.565771,medium,0.565771,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy|rate_proxy,corr_kospi200_60d_krw=0.565771
207940.KS,kr_stock,KRW,stress_response,Stress-period average return,negative,0.002234,medium,-0.002234,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy|rate_proxy,avg_stress_ret_krw=-0.002234
261240.KS,kr_etf,KRW,market_beta_sp500,S&P500 beta,positive,0.108856,low,0.108856,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,beta_sp500_1y_krw=0.108856
261240.KS,kr_etf,KRW,downside_beta_sp500,S&P500 downside beta,neutral,0.08677,low,0.08677,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,korea_equity_proxy|korea_financial_proxy,downside_beta_sp500_1y_krw=0.08677
261240.KS,kr_etf,KRW,corr_sp500_60d,S&P500 60d correlation,positive,0.101199,low,0.101199,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_sp500_60d_krw=0.101199
261240.KS,kr_etf,KRW,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.704334,high,-0.704334,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,korea_equity_proxy|korea_financial_proxy,corr_kospi200_60d_krw=-0.704334
261240.KS,kr_etf,KRW,stress_response,Stress-period average return,positive,0.001181,low,0.001181,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,korea_equity_proxy|korea_financial_proxy,avg_stress_ret_krw=0.001181
AAPL,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.182308,high,1.182308,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.182308
AAPL,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.211431,high,1.211431,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.211431
AAPL,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.565194,medium,0.565194,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.565194
AAPL,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.042763,low,-0.042763,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.042763
AAPL,us_stock,USD,stress_response,Stress-period average return,neutral,0.000339,low,0.000339,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.000339
ABBV,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.490332,medium,0.490332,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,beta_sp500_1y_krw=0.490332
ABBV,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,0.548527,medium,0.548527,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.548527
ABBV,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.370131,medium,0.370131,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|usd_exposure,corr_sp500_60d_krw=0.370131
ABBV,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.131755,low,-0.131755,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|usd_exposure,corr_kospi200_60d_krw=-0.131755
ABBV,us_stock,USD,stress_response,Stress-period average return,positive,0.001496,low,0.001496,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|usd_exposure,avg_stress_ret_krw=0.001496
AGG,bond_etf,USD,market_beta_sp500,S&P500 beta,positive,0.240532,low,0.240532,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.240532
AGG,bond_etf,USD,downside_beta_sp500,S&P500 downside beta,positive,0.196882,low,0.196882,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=0.196882
AGG,bond_etf,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.685404,high,0.685404,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.685404
AGG,bond_etf,USD,corr_kospi200_60d,KOSPI200 60d correlation,negative,0.136752,low,-0.136752,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.136752
AGG,bond_etf,USD,stress_response,Stress-period average return,neutral,9.5e-05,low,9.5e-05,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=9.5e-05
AMAT,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.632645,high,1.632645,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.632645
AMAT,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.41924,high,1.41924,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.41924
AMAT,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.517877,medium,0.517877,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.517877
AMAT,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.169572,low,0.169572,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.169572
AMAT,us_stock,USD,stress_response,Stress-period average return,neutral,0.000353,low,-0.000353,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.000353
AMD,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.860257,high,1.860257,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.860257
AMD,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.646519,high,1.646519,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.646519
AMD,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.435139,medium,0.435139,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.435139
AMD,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.214915,low,0.214915,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.214915
AMD,us_stock,USD,stress_response,Stress-period average return,negative,0.005355,high,-0.005355,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.005355
AMZN,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.398608,high,1.398608,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=1.398608
AMZN,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.552849,high,1.552849,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.552849
AMZN,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.640215,high,0.640215,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.640215
AMZN,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.034881,low,0.034881,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=0.034881
AMZN,us_stock,USD,stress_response,Stress-period average return,positive,0.001152,low,0.001152,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|defensive_proxy|rate_proxy|usd_exposure,avg_stress_ret_krw=0.001152
ASML,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.549045,high,1.549045,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.549045
ASML,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.365657,high,1.365657,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.365657
ASML,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.572343,medium,0.572343,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.572343
ASML,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.150375,low,0.150375,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.150375
ASML,us_stock,USD,stress_response,Stress-period average return,negative,0.000728,low,-0.000728,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|geopolitical_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=-0.000728
AVGO,us_stock,USD,market_beta_sp500,S&P500 beta,positive,1.530526,high,1.530526,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,beta_sp500_1y_krw=1.530526
AVGO,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.558283,high,1.558283,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.558283
AVGO,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.578216,medium,0.578216,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_sp500_60d_krw=0.578216
AVGO,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,positive,0.112112,low,0.112112,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,corr_kospi200_60d_krw=0.112112
AVGO,us_stock,USD,stress_response,Stress-period average return,positive,0.001246,low,0.001246,avg_stress_ret_krw,위기구간에서 플러스 성과,위기구간에서 마이너스 성과,ai_capex_proxy|rate_proxy|semiconductor_proxy|usd_exposure,avg_stress_ret_krw=0.001246
BAC,us_stock,USD,market_beta_sp500,S&P500 beta,positive,0.995922,medium,0.995922,beta_sp500_1y_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,beta_sp500_1y_krw=0.995922
BAC,us_stock,USD,downside_beta_sp500,S&P500 downside beta,positive,1.026278,high,1.026278,downside_beta_sp500_1y_krw,미국 증시 하락일에 함께 하락,미국 증시 하락일에 반대로 움직임,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,downside_beta_sp500_1y_krw=1.026278
BAC,us_stock,USD,corr_sp500_60d,S&P500 60d correlation,positive,0.528663,medium,0.528663,corr_sp500_60d_krw,SPY와 같은 방향,SPY와 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_sp500_60d_krw=0.528663
BAC,us_stock,USD,corr_kospi200_60d,KOSPI200 60d correlation,neutral,0.066194,low,-0.066194,corr_kospi200_60d_krw,KOSPI200과 같은 방향,KOSPI200과 반대 방향,credit_proxy|defensive_proxy|korea_financial_proxy|rate_proxy|usd_exposure,corr_kospi200_60d_krw=-0.066194
