candidate_ticker,candidate_bucket,risk_bucket_match,input_aware_score,status,message,hedge_weight_pct,hedge_budget_pct,hedge_budget_krw,hedge_invested_krw,hedge_cash_left_krw,hedge_share_counts,combo_size,allocation_method,allocation_weights,allocation_objective_reason,base_vol_annual,proposed_vol_annual,base_mdd,proposed_mdd,base_cvar_95,proposed_cvar_95,base_annual_return_krw,proposed_annual_return_krw,base_sharpe_krw_proxy,proposed_sharpe_krw_proxy,base_stress_avg_ret_krw,proposed_stress_avg_ret_krw,base_corr_sp500_krw,proposed_corr_sp500_krw,base_beta_sp500_krw,proposed_beta_sp500_krw,base_downside_beta_sp500_krw,proposed_downside_beta_sp500_krw,base_corr_kospi200_krw,proposed_corr_kospi200_krw,vol_improve_pct,mdd_improve_pct,cvar_improve_pct,stress_improve,corr_improve,beta_improve,exposure_improve,sharpe_improve,sharpe_improve_pct,annual_return_improve,annual_return_improve_pct,downside_beta_improve,kospi_corr_improve,combo_min_adv_60,score_component_cvar,score_component_mdd,score_component_stress,score_component_exposure,score_component_sharpe,score_component_liquidity,score_component_scenario,score_component_concentration,recommendation_status,gate_fail_reasons,reference_reason,dq_warning_reasons,dq_blocking_reasons,dq_penalty,concentration_warning,recommendation_confidence_score,base_scenario_vulnerability,proposed_scenario_vulnerability,base_gate_vulnerability,proposed_gate_vulnerability,scenario_vulnerability_delta,gate_vulnerability_delta,scenario_score_component,scenario_vulnerability_reduction,adverse_scenario_penalty,factor_concentration_penalty,direct_vulnerability_match_score,portfolio_vulnerability_tags,candidate_vulnerability_tags,generic_safe_asset_flag,cash_like_flag,benchmark_role_default,max_grade_without_direct_match,recommended_role,candidate_role,candidate_role_reason_ko,scenario_reason_ko,final_score,recommendation_reason,weights_snapshot
017670.KS,kr_stock,metadata_direct_match,0.69483,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 017670.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""017670.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 017670.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""017670.KS"": 30.0}"
207940.KS,kr_stock,metadata_direct_match,0.692292,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 207940.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""207940.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 207940.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""207940.KS"": 30.0}"
055550.KS,kr_stock,metadata_direct_match,0.691623,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 055550.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""055550.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 055550.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""055550.KS"": 30.0}"
011200.KS,kr_stock,metadata_direct_match,0.691136,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 011200.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""011200.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 011200.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""011200.KS"": 30.0}"
005490.KS,kr_stock,metadata_direct_match,0.68897,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 005490.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""005490.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 005490.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""005490.KS"": 30.0}"
114800.KS,kr_etf,metadata_direct_match,0.687518,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 114800.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""114800.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 114800.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""114800.KS"": 30.0}"
105560.KS,kr_stock,metadata_direct_match,0.686297,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 105560.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""105560.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 105560.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""105560.KS"": 30.0}"
032830.KS,kr_stock,metadata_direct_match,0.684501,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - 032830.KS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""032830.KS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - 032830.KS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""032830.KS"": 30.0}"
SH,inverse_etf,metadata_direct_match,0.647489,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - SH=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""SH"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - SH=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""SH"": 30.0}"
PSQ,inverse_etf,metadata_direct_match,0.645652,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - PSQ=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""PSQ"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - PSQ=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""PSQ"": 30.0}"
BTC-USD,crypto,metadata_direct_match,0.631226,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - BTC-USD=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""BTC-USD"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - BTC-USD=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""BTC-USD"": 30.0}"
EWJ,equity_etf,metadata_direct_match,0.630915,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - EWJ=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""EWJ"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - EWJ=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""EWJ"": 30.0}"
INDA,equity_etf,metadata_direct_match,0.626674,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - INDA=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""INDA"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - INDA=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""INDA"": 30.0}"
VXUS,equity_etf,metadata_direct_match,0.585486,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - VXUS=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""VXUS"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - VXUS=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""VXUS"": 30.0}"
NFLX,us_stock,,0.577681,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - NFLX=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""NFLX"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - NFLX=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""NFLX"": 30.0}"
EFA,equity_etf,metadata_direct_match,0.577332,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - EFA=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""EFA"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - EFA=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""EFA"": 30.0}"
FXI,equity_etf,china_trade_fragmentation_shock,0.574854,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - FXI=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""FXI"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - FXI=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""FXI"": 30.0}"
ORCL,us_stock,,0.573109,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - ORCL=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""ORCL"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - ORCL=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""ORCL"": 30.0}"
GOOGL,us_stock,,0.570796,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - GOOGL=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""GOOGL"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - GOOGL=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""GOOGL"": 30.0}"
AAPL,us_stock,,0.568575,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - AAPL=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""AAPL"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - AAPL=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""AAPL"": 30.0}"
TSM,us_stock,metadata_direct_match,0.565821,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - TSM=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""TSM"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - TSM=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""TSM"": 30.0}"
MSFT,us_stock,,0.564049,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - MSFT=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""MSFT"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - MSFT=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""MSFT"": 30.0}"
QCOM,us_stock,metadata_direct_match,0.561016,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - QCOM=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""QCOM"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - QCOM=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""QCOM"": 30.0}"
AMZN,us_stock,,0.559475,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - AMZN=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""AMZN"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - AMZN=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""AMZN"": 30.0}"
XLP,defensive,china_trade_fragmentation_shock,0.316123,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - XLP=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""XLP"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - XLP=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""XLP"": 30.0}"
XLU,defensive,china_trade_fragmentation_shock,0.309936,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - XLU=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""XLU"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - XLU=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""XLU"": 30.0}"
IAU,gold,china_trade_fragmentation_shock,0.113012,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - IAU=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""IAU"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - IAU=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""IAU"": 30.0}"
GLD,gold,china_trade_fragmentation_shock,0.112688,FAIL,FAIL: 단일 자산 최대 20.0% 초과 - GLD=30.0000%,30.0,30.0,,,,,1,single_asset_budget,"{""GLD"": 30.0}",single candidate allocation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL_GATE,FAIL: 단일 자산 최대 20.0% 초과 - GLD=30.0000%,,,,0.0,집중위험 완화 중 - 005930.KS 39.88% -> 27.92% (기준 20.0% 초과); 집중위험 완화 중 - NVDA 28.23% -> 19.76% (기준 20.0% 초과),1.0,,,,,,,,,,,,,,,,,,,,,,0.2,"DQ confidence, 핵심 취약점 직접 완화","{""NVDA"": 19.7638, ""005930.KS"": 27.9159, ""035420.KS"": 12.4893, ""035720.KS"": 9.8311, ""GLD"": 30.0}"
