date,factor_code,factor_name,factor_group,factor_polarity,factor_score,coverage_ratio,breadth_score,confidence,factor_state,interpretation
2023-05-02,credit_stress,Credit Stress,credit,risk,44.807932,1.0,0.177912,50.674739,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-03,credit_stress,Credit Stress,credit,risk,44.44404,1.0,0.145568,48.734061,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-04,credit_stress,Credit Stress,credit,risk,46.423879,1.0,0.132419,47.945147,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-05,credit_stress,Credit Stress,credit,risk,42.850516,1.0,0.226494,53.589617,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-08,credit_stress,Credit Stress,credit,risk,44.516915,1.0,0.216561,52.993633,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-09,credit_stress,Credit Stress,credit,risk,47.705955,1.0,0.23016,53.809572,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-10,credit_stress,Credit Stress,credit,risk,42.612116,1.0,0.189288,51.357275,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-11,credit_stress,Credit Stress,credit,risk,46.342906,1.0,0.23587,54.1522,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-12,credit_stress,Credit Stress,credit,risk,48.034634,1.0,0.263565,55.813924,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-15,credit_stress,Credit Stress,credit,risk,47.338825,1.0,0.243874,54.632422,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-16,credit_stress,Credit Stress,credit,risk,53.374185,1.0,0.322078,59.324667,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-17,credit_stress,Credit Stress,credit,risk,48.106378,1.0,0.267134,56.028055,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-18,credit_stress,Credit Stress,credit,risk,46.959697,1.0,0.279671,56.780251,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-19,credit_stress,Credit Stress,credit,risk,49.258864,1.0,0.286843,57.210607,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-22,credit_stress,Credit Stress,credit,risk,49.55648,1.0,0.272129,56.327733,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-23,credit_stress,Credit Stress,credit,risk,52.430932,1.0,0.265983,55.958988,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-24,credit_stress,Credit Stress,credit,risk,55.733746,1.0,0.260491,55.629434,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-25,credit_stress,Credit Stress,credit,risk,56.625904,1.0,0.31865,59.118975,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-26,credit_stress,Credit Stress,credit,risk,54.664129,1.0,0.333747,60.024827,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-30,credit_stress,Credit Stress,credit,risk,46.682431,1.0,0.195191,51.711431,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-05-31,credit_stress,Credit Stress,credit,risk,49.284706,1.0,0.222595,53.355693,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-01,credit_stress,Credit Stress,credit,risk,42.917596,1.0,0.243129,54.587767,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-02,credit_stress,Credit Stress,credit,risk,36.676249,1.0,0.348816,60.928978,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-05,credit_stress,Credit Stress,credit,risk,40.335994,1.0,0.262557,55.753428,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-06,credit_stress,Credit Stress,credit,risk,36.238936,1.0,0.280892,56.853505,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-07,credit_stress,Credit Stress,credit,risk,39.06295,1.0,0.283413,57.004765,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-08,credit_stress,Credit Stress,credit,risk,38.910435,1.0,0.294032,57.641943,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-09,credit_stress,Credit Stress,credit,risk,38.489861,1.0,0.346011,60.760639,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-12,credit_stress,Credit Stress,credit,risk,37.648022,1.0,0.29807,57.88418,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-13,credit_stress,Credit Stress,credit,risk,35.944405,1.0,0.325953,59.557193,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-14,credit_stress,Credit Stress,credit,risk,30.301091,1.0,0.393978,63.638691,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-15,credit_stress,Credit Stress,credit,risk,29.308712,1.0,0.413826,64.829546,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-16,credit_stress,Credit Stress,credit,risk,29.639309,1.0,0.407214,64.43283,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-20,credit_stress,Credit Stress,credit,risk,31.498207,1.0,0.370036,62.202152,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-21,credit_stress,Credit Stress,credit,risk,34.733247,1.0,0.305335,58.320104,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-22,credit_stress,Credit Stress,credit,risk,34.710854,1.0,0.305783,58.346975,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-23,credit_stress,Credit Stress,credit,risk,31.756599,1.0,0.364868,61.892081,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-26,credit_stress,Credit Stress,credit,risk,32.159359,1.0,0.356813,61.408769,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-27,credit_stress,Credit Stress,credit,risk,33.812632,1.0,0.323747,59.424842,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-28,credit_stress,Credit Stress,credit,risk,33.288013,1.0,0.33424,60.054385,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-29,credit_stress,Credit Stress,credit,risk,34.498579,1.0,0.311725,58.703498,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-06-30,credit_stress,Credit Stress,credit,risk,34.331156,1.0,0.313377,58.802613,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-03,credit_stress,Credit Stress,credit,risk,38.459438,1.0,0.230811,53.848674,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-05,credit_stress,Credit Stress,credit,risk,41.338469,1.0,0.200485,52.029103,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-06,credit_stress,Credit Stress,credit,risk,49.795757,1.0,0.268023,56.081396,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-07,credit_stress,Credit Stress,credit,risk,44.928569,1.0,0.195003,51.700171,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-10,credit_stress,Credit Stress,credit,risk,46.333499,1.0,0.210077,52.604634,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-11,credit_stress,Credit Stress,credit,risk,42.599589,1.0,0.158423,49.505369,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-12,credit_stress,Credit Stress,credit,risk,36.003711,1.0,0.279926,56.795547,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-13,credit_stress,Credit Stress,credit,risk,32.752168,1.0,0.344957,60.697399,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-14,credit_stress,Credit Stress,credit,risk,38.349867,1.0,0.233003,53.98016,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-17,credit_stress,Credit Stress,credit,risk,40.955961,1.0,0.186823,51.209397,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-18,credit_stress,Credit Stress,credit,risk,37.428831,1.0,0.251423,55.085403,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-19,credit_stress,Credit Stress,credit,risk,35.681554,1.0,0.286369,57.182135,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-20,credit_stress,Credit Stress,credit,risk,37.699117,1.0,0.246018,54.761059,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-21,credit_stress,Credit Stress,credit,risk,33.300967,1.0,0.333981,60.03884,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-24,credit_stress,Credit Stress,credit,risk,33.784818,1.0,0.324304,59.458218,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-25,credit_stress,Credit Stress,credit,risk,34.622413,1.0,0.307552,58.453104,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-26,credit_stress,Credit Stress,credit,risk,33.194724,1.0,0.336106,60.166331,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-27,credit_stress,Credit Stress,credit,risk,44.567359,1.0,0.180362,50.821703,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-28,credit_stress,Credit Stress,credit,risk,37.177951,1.0,0.256441,55.386458,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-07-31,credit_stress,Credit Stress,credit,risk,39.597786,1.0,0.208797,52.527836,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-01,credit_stress,Credit Stress,credit,risk,43.141274,1.0,0.18869,51.321403,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-02,credit_stress,Credit Stress,credit,risk,45.934485,1.0,0.141285,48.477124,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-03,credit_stress,Credit Stress,credit,risk,43.327725,1.0,0.166618,49.997055,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-04,credit_stress,Credit Stress,credit,risk,39.642779,1.0,0.207144,52.428665,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-07,credit_stress,Credit Stress,credit,risk,41.060858,1.0,0.183954,51.03722,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-08,credit_stress,Credit Stress,credit,risk,43.447312,1.0,0.140445,48.426706,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-09,credit_stress,Credit Stress,credit,risk,48.331077,1.0,0.160645,49.638684,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-10,credit_stress,Credit Stress,credit,risk,53.486529,1.0,0.266983,56.018981,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-11,credit_stress,Credit Stress,credit,risk,48.489959,1.0,0.20643,52.3858,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-14,credit_stress,Credit Stress,credit,risk,49.589301,1.0,0.227802,53.668113,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-15,credit_stress,Credit Stress,credit,risk,56.40036,1.0,0.296815,57.808902,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-16,credit_stress,Credit Stress,credit,risk,60.591097,1.0,0.367117,62.027025,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-17,credit_stress,Credit Stress,credit,risk,61.485324,1.0,0.339956,60.397377,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-18,credit_stress,Credit Stress,credit,risk,61.685867,1.0,0.367191,62.031472,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-21,credit_stress,Credit Stress,credit,risk,61.352766,1.0,0.36679,62.007417,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-22,credit_stress,Credit Stress,credit,risk,59.383434,1.0,0.333277,59.996601,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-23,credit_stress,Credit Stress,credit,risk,54.344328,1.0,0.271205,56.272278,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-24,credit_stress,Credit Stress,credit,risk,52.671899,1.0,0.187805,51.268273,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-25,credit_stress,Credit Stress,credit,risk,52.6078,1.0,0.245948,54.756866,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-28,credit_stress,Credit Stress,credit,risk,51.222656,1.0,0.240687,54.441232,NEUTRAL,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-29,credit_stress,Credit Stress,credit,risk,41.082773,1.0,0.181323,50.879372,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
2023-08-30,credit_stress,Credit Stress,credit,risk,37.079179,1.0,0.258416,55.504985,LOW,하이일드·투자등급 신용자산과 변동성으로 스트레스 확산 여부를 봅니다.
